type,key,bare,inEN,inAR,files
USED_MISSING,careers.coverLetterPh,careers.coverLetterPh,false,false,"/workspaces/Fixzit/components/careers/JobApplicationForm.tsx"
USED_MISSING,careers.resumeHint,careers.resumeHint,false,false,"/workspaces/Fixzit/components/careers/JobApplicationForm.tsx"
USED_MISSING,careers.terms,careers.terms,false,false,"/workspaces/Fixzit/components/careers/JobApplicationForm.tsx"
USED_MISSING,Account Activity,Account Activity,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,Export CSV,Export CSV,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,Refresh,Refresh,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,Start Date,Start Date,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,End Date,End Date,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,Source Type,Source Type,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,All Types,All Types,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,Manual,Manual,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,Invoice,Invoice,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,Payment,Payment,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,Expense,Expense,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,Rent,Rent,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,Work Order,Work Order,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,Adjustment,Adjustment,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,Today,Today,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,This Week,This Week,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,This Month,This Month,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,This Quarter,This Quarter,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,This Year,This Year,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,Last Month,Last Month,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,Last Year,Last Year,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,Loading account activity...,Loading account activity...,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,Opening Balance,Opening Balance,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx; /workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,Total Debits,Total Debits,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,Total Credits,Total Credits,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,Closing Balance,Closing Balance,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx; /workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,Date,Date,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,Journal #,Journal #,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,Source,Source,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,Description,Description,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,Debit,Debit,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,Credit,Credit,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,Balance,Balance,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,No transactions found for this period,No transactions found for this period,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,Showing,Showing,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,of,of,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx; /workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,transactions,transactions,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,First,First,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,Previous,Previous,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,Page,Page,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,Next,Next,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,Last,Last,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,Select an account to view activity,Select an account to view activity,false,false,"/workspaces/Fixzit/components/finance/AccountActivityViewer.tsx"
USED_MISSING,tb.col.code,tb.col.code,false,false,"/workspaces/Fixzit/components/finance/TrialBalanceReport.tsx; /workspaces/Fixzit/components/finance/TrialBalanceReport.tsx"
USED_MISSING,tb.col.name,tb.col.name,false,false,"/workspaces/Fixzit/components/finance/TrialBalanceReport.tsx; /workspaces/Fixzit/components/finance/TrialBalanceReport.tsx"
USED_MISSING,tb.col.type,tb.col.type,false,false,"/workspaces/Fixzit/components/finance/TrialBalanceReport.tsx"
USED_MISSING,tb.col.debit,tb.col.debit,false,false,"/workspaces/Fixzit/components/finance/TrialBalanceReport.tsx; /workspaces/Fixzit/components/finance/TrialBalanceReport.tsx"
USED_MISSING,tb.col.credit,tb.col.credit,false,false,"/workspaces/Fixzit/components/finance/TrialBalanceReport.tsx; /workspaces/Fixzit/components/finance/TrialBalanceReport.tsx"
USED_MISSING,tb.col.balance,tb.col.balance,false,false,"/workspaces/Fixzit/components/finance/TrialBalanceReport.tsx; /workspaces/Fixzit/components/finance/TrialBalanceReport.tsx"
USED_MISSING,a11y.languageSelectorHelp,a11y.languageSelectorHelp,false,false,"/workspaces/Fixzit/components/i18n/LanguageSelector.tsx"
USED_MISSING,app.currentApp,app.currentApp,false,false,"/workspaces/Fixzit/components/topbar/AppSwitcher.tsx"
USED_MISSING,search.results,search.results,false,false,"/workspaces/Fixzit/components/topbar/GlobalSearch.tsx"
USED_MISSING,topbar.quickActions,topbar.quickActions,false,false,"/workspaces/Fixzit/components/topbar/QuickActions.tsx; /workspaces/Fixzit/components/topbar/QuickActions.tsx; /workspaces/Fixzit/components/topbar/QuickActions.tsx"
USED_MISSING,navigation.back,navigation.back,false,false,"/workspaces/Fixzit/components/ui/navigation-buttons.tsx"
USED_MISSING,navigation.home,navigation.home,false,false,"/workspaces/Fixzit/components/ui/navigation-buttons.tsx"
USED_MISSING,navigation.saving,navigation.saving,false,false,"/workspaces/Fixzit/components/ui/navigation-buttons.tsx"
USED_MISSING,greet,greet,false,false,"/workspaces/Fixzit/contexts/TranslationContext.test.tsx"
USED_MISSING,missing_key,missing_key,false,false,"/workspaces/Fixzit/contexts/TranslationContext.test.tsx; /workspaces/Fixzit/contexts/TranslationContext.test.tsx"
